pathway	LV index	AUC	p-value	FDR
KEGG_MTOR_SIGNALING_PATHWAY	479	0.695658660301358	0.0139162130674146	0.06015485287858375
BIOCARTA_RHO_PATHWAY	479	0.592945378776604	0.196800492481708	0.3957393568599148
REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION	480	0.606572420634921	0.166031944023714	0.3588486004600712
KEGG_N_GLYCAN_BIOSYNTHESIS	480	0.70318999088574	0.0117676326989477	0.05398140130807723
SVM Macrophages M2	481	0.329833184390825	0.967605107028479	0.9847171772063592
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	481	0.552183823360118	0.219730491386236	0.4293103894203904
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	481	0.5762076934546	0.188015552988853	0.38633136993108613
REACTOME_MRNA_3_END_PROCESSING	482	0.452880750334971	0.673204125428818	0.8444425207120884
REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	483	0.619079549566809	0.109695149169067	0.27210362271379596
KEGG_PARKINSONS_DISEASE	484	0.534711986764927	0.272016667477968	0.4939686378246317
REACTOME_NEGATIVE_REGULATORS_OF_RIG_I_MDA5_SIGNALING	487	0.443576388888889	0.703394631223645	0.8630388052044381
KEGG_PARKINSONS_DISEASE	489	0.361561889005866	0.990272255574231	0.9921120553988001
KEGG_RNA_DEGRADATION	495	0.556943803134422	0.242139049570754	0.4581509081380808
PID_ER_NONGENOMIC_PATHWAY	495	0.728100985588692	0.0127395695179472	0.056775312913661384
PID_HEDGEHOG_GLIPATHWAY	496	0.550277570635513	0.285034197890646	0.510646814659571
PID_PS1PATHWAY	496	0.588349858356941	0.173343125170294	0.36837548866238834
PID_AJDISS_2PATHWAY	496	0.459049889324025	0.658495942888929	0.8356094962884584
KEGG_LONG_TERM_POTENTIATION	496	0.619241677862368	0.0778246708941857	0.2192834655030715
PID_FOXM1PATHWAY	496	0.381356653474616	0.881437226259599	0.9604781293685455
REACTOME_MRNA_3_END_PROCESSING	496	0.668527616495459	0.0599134202754343	0.1811552153412887
PID_IL12_STAT4PATHWAY	496	0.639949412289838	0.119182651740129	0.2885263521924335
BIOCARTA_NFAT_PATHWAY	496	0.631877143283137	0.0799746189795147	0.2215674042882017
KEGG_RIBOSOME	497	0.370040129012901	0.976283835619413	0.98771428624156
PID_P38ALPHABETADOWNSTREAMPATHWAY	498	0.538145602349386	0.345516372352158	0.5715336060384786
REACTOME_TRIF_MEDIATED_TLR3_SIGNALING	498	0.622711719418306	0.0353314869509076	0.12154707711819408
MIPS_CEN_COMPLEX	499	0.509900253089177	0.464082895315752	0.6828511506003618
REACTOME_MITOTIC_M_M_G1_PHASES	499	0.484223354427592	0.627732219815326	0.8107894599650648
PID_ERBB2ERBB3PATHWAY	500	0.536728533094812	0.345516839255529	0.5715336060384786
SVM NK cells activated	501	0.873446347189615	9.43464555388906e-8	2.1643234294110955e-6
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES	501	0.526539729815977	0.393102598103852	0.6232484767733422
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	501	0.631844163658243	0.0113604953419224	0.05236023173616798
KEGG_GRAFT_VERSUS_HOST_DISEASE	501	0.291029258874202	0.919136079886144	0.9735911270899229
MIPS_40S_RIBOSOMAL_SUBUNIT_CYTOPLASMIC	504	0.363678075396825	0.89513763997777	0.9651014335525817
MIPS_MEDIATOR_COMPLEX	505	0.406209685422249	0.816162740879567	0.9344283609751729
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_	505	0.60939838371745	0.0611340824872451	0.18417069263266436
REACTOME_MRNA_SPLICING	507	0.429529040024075	0.874664166038963	0.9591512995150194
MIPS_CEN_COMPLEX	507	0.38648206044365	0.844664073424886	0.9442913104015858
SVM Macrophages M2	511	0.465796416868803	0.644080162825506	0.8257900265241004
KEGG_ABC_TRANSPORTERS	511	0.327752976190476	0.957660998474549	0.9847171772063592
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	511	0.544646705792632	0.291734521890656	0.5162045367922753
REACTOME_PROTEIN_FOLDING	511	0.51222504019759	0.440361218457447	0.6620138104736366
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	513	0.492374400593446	0.546529924575139	0.7556827226337018
PID_ERBB1_RECEPTOR_PROXIMAL_PATHWAY	514	0.490222354576137	0.536906563983981	0.7509020208971529
PID_EPHBFWDPATHWAY	514	0.543614734736439	0.327951450024264	0.5560234687270412
PID_RET_PATHWAY	514	0.587129028826721	0.18656079276776	0.3843473065903136
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	514	0.554451654079353	0.289195749051618	0.5134117125138601
REACTOME_TCR_SIGNALING	514	0.563972561884879	0.242422031282138	0.4581509081380808
PID_ECADHERIN_STABILIZATION_PATHWAY	514	0.391947665142006	0.865346755158067	0.9560054809564732
DMAP_ERY1	515	0.578774163599589	0.179217319840677	0.3757330907290775
PID_TCR_PATHWAY	516	0.855219862399043	7.14858389768559e-6	1.0707982963408206e-4
PID_FCER1PATHWAY	516	0.67459681254330806	0.0205755773790695	0.0808054499045292
KEGG_LYSOSOME	516	0.678378821139543	0.0012862153604281301	0.009371246306292519
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	516	0.59437496898417	0.207476604379573	0.4109830032520542
REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	516	0.662177527587235	0.052865281992643	0.1647838341880505
PID_THROMBIN_PAR1_PATHWAY	516	0.691923707346148	0.0366675449419417	0.12514540259457002
BIOCARTA_RHO_PATHWAY	516	0.763233616113509	0.0114790526227209	0.0527938518277377
REACTOME_SIGNALING_BY_RHO_GTPASES	516	0.574627338038421	0.125840916990847	0.2989414735123976
PID_IL4_2PATHWAY	516	0.572062117365985	0.210820314227251	0.4147379012938637
REACTOME_SIGNALING_BY_EGFR_IN_CANCER	517	0.67946324018103	0.00119778399807243	0.008909034771869764
REACTOME_MUSCLE_CONTRACTION	517	0.568640803558128	0.240443801180574	0.4561453642449412
MIPS_17S_U2_SNRNP	517	0.446991119710274	0.692873240801617	0.8545040482613425
PID_ILK_PATHWAY	517	0.541461595824012	0.314364487515745	0.5409917542827727
PID_LKB1_PATHWAY	517	0.526091639738172	0.380461265569922	0.6115163560613426
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	518	0.605417671540943	5.46565950956682e-4	0.0045873258996636706
MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	520	0.624307835140422	0.0794985858062589	0.2215674042882017
DMAP_GRAN2	522	0.393193974111466	0.970048488562405	0.9847171772063592
PID_P38ALPHABETADOWNSTREAMPATHWAY	522	0.545274627056245	0.314512591502363	0.5409917542827727
REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_EXPRESSION	522	0.67177807552975	0.0448108868400214	0.14534899686304686
BIOCARTA_CARM_ER_PATHWAY	522	0.590615850330008	0.185389961367674	0.38309613761029465
REACTOME_CD28_CO_STIMULATION	522	0.375961204544327	0.88984125085842	0.9640824990037405
REACTOME_GENERIC_TRANSCRIPTION_PATHWAY	523	0.537499618402174	0.134824261461522	0.31437408831985125
IRIS_NKcell-control	524	0.477626865671642	0.613493632467815	0.8000639451227792
IRIS_Neutrophil-Resting	524	0.756817787041862	5.59560691714716e-16	5.747487676326868e-14
DMAP_MONO1	524	0.679493856366076	0.00126686232586707	0.009326355074727883
DMAP_MONO2	524	0.637577686501366	0.00497410714903844	0.026623198810113935
SVM Monocytes	524	0.783756345177665	1.20683792112479e-4	0.0012950992019234687
SVM Neutrophils	524	0.95854556320715	2.42219230852226e-10	9.16608563067108e-9
PID_IL1PATHWAY	524	0.499404496054786	0.502425778197471	0.7177035785244669
DMAP_BASO1	525	0.545562481448501	0.405023944416938	0.633529113928452
PID_ATM_PATHWAY	525	0.561948000396943	0.28553631700853	0.5109522049183362
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	525	0.424013942737847	0.789026527579479	0.9180574618262024
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION	526	0.407531310571045	0.828586032432169	0.9377032032613609
PID_NFAT_3PATHWAY	526	0.400321039271316	0.873533511400709	0.9586794342803274
BIOCARTA_CARM_ER_PATHWAY	526	0.777814996774354	0.00679863826142372	0.03418336300673885
REACTOME_RNA_POL_III_TRANSCRIPTION	528	0.583444990323061	0.223724046684128	0.43456590133381123
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	529	0.589447834499181	0.208356227884966	0.41126016790120035
BIOCARTA_TOLL_PATHWAY	530	0.386259152051762	0.881489738882121	0.9604781293685455
PID_CERAMIDE_PATHWAY	530	0.494943466295302	0.523785884207385	0.7374713787436876
PID_TCPTP_PATHWAY	530	0.666475083551525	0.0417997860868174	0.13786259723129224
REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES	530	0.708694785123143	0.00229549487654019	0.014824498349392784
KEGG_PYRUVATE_METABOLISM	532	0.438772471013722	0.735327308056868	0.8843326531161894
REACTOME_SCFSKP2_MEDIATED_DEGRADATION_OF_P27_P21	533	0.567044945497984	0.202191753996883	0.4030754282544146
REACTOME_G1_PHASE	533	0.69185527099464	0.0323544297204063	0.1138474794566336
PID_FOXOPATHWAY	533	0.562815986208497	0.229889981226531	0.441954268721593
PID_FOXM1PATHWAY	533	0.671475381931146	0.0372986028857944	0.12590467359101493
KEGG_N_GLYCAN_BIOSYNTHESIS	534	0.447278150633855	0.726473609016327	0.8797387195945671
PID_TNFPATHWAY	535	0.569918729495974	0.224729069085777	0.43552614736569717
KEGG_BASAL_TRANSCRIPTION_FACTORS	536	0.512429294432867	0.446127167692819	0.6677342106319918
KEGG_P53_SIGNALING_PATHWAY	537	0.514034300528467	0.42182169027119	0.6474966288811388
KEGG_RNA_DEGRADATION	537	0.516873998424641	0.410085800750313	0.6372875160075109
PID_ERA_GENOMIC_PATHWAY	537	0.492795447755113	0.538691916026406	0.7514728603595408
PID_P73PATHWAY	538	0.754860650653434	1.87224970673782e-4	0.0018959824494992853
PID_AP1_PATHWAY	538	0.480403074666594	0.595833168173045	0.7836659413105231
PID_E2F_PATHWAY	538	0.663436443759894	0.011239317828521	0.051912652154432117
DMAP_TCELLA3	539	0.360812425328554	0.946333386395739	0.9810286669562057
REACTOME_ION_CHANNEL_TRANSPORT	540	0.476959325396825	0.605434932623861	0.7929102305219601
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	540	0.484256364448414	0.572541240164649	0.7694526199595937
PID_MET_PATHWAY	540	0.581140087929656	0.0679173605856606	0.19823781702742882
REACTOME_G1_PHASE	541	0.872741711336113	2.2277085957505e-4	0.0021704480497922586
REACTOME_METABOLISM_OF_RNA	541	0.495277631347742	0.550427071887025	0.7566018844594414
PID_TGFBRPATHWAY	541	0.600417972831766	0.111180433532993	0.2747035453959518
REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS	542	0.52319856780546	0.389902317888035	0.6200841397857247
KEGG_BASAL_CELL_CARCINOMA	542	0.549248919039809	0.288000054487104	0.5121320012602499
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	542	0.491589397464041	0.564374710047608	0.7636005674058307
REACTOME_E2F_MEDIATED_REGULATION_OF_DNA_REPLICATION	544	0.360734841718766	0.910775862644636	0.9723365126054566
PID_NFAT_TFPATHWAY	546	0.451480998509687	0.700190560225146	0.860086012759476
REACTOME_ELONGATION_ARREST_AND_RECOVERY	547	0.72873922093369	0.0399761690975567	0.13327449264826863
KEGG_PEROXISOME	547	0.590183917878529	0.0983392327684513	0.25464312734879885
MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	548	0.400626678603402	0.869002256010898	0.9572205777889483
DMAP_MEGA1	549	0.301871379771276	0.910850701843605	0.9723365126054566
PID_TAP63PATHWAY	549	0.553300502412575	0.265361645240975	0.48963650024361255
KEGG_GLUTATHIONE_METABOLISM	549	0.375866373528097	0.915840803135047	0.9734200812193198
REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	550	0.518970391310817	0.433880996963647	0.6566327554006506
PID_ECADHERIN_STABILIZATION_PATHWAY	550	0.542857142857143	0.328149223778175	0.5560234687270412
REACTOME_CYCLIN_E_ASSOCIATED_EVENTS_DURING_G1_S_TRANSITION_	552	0.339930970893142	0.98306604333303	0.989262889708051
MIPS_28S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	553	0.560143849206349	0.293216637854872	0.5176281150440798
DMAP_MEGA2	555	0.511555422925163	0.441798007814511	0.6626970117217665
BIOCARTA_PDGF_PATHWAY	555	0.505061030068473	0.479218535761463	0.6960770246717009
REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	555	0.635024549918167	0.101182530206353	0.2579795716963397
REACTOME_GLOBAL_GENOMIC_NER_GG_NER	555	0.684234033050469	0.0282247180241223	0.10232053240005345
KEGG_BASAL_TRANSCRIPTION_FACTORS	555	0.635159273593331	0.0809693777894866	0.2217033165923393
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	556	0.568513553768245	0.168065051765429	0.36107202854385495
KEGG_BASE_EXCISION_REPAIR	556	0.512257456205647	0.4367067672192	0.6587248230012688
SVM Dendritic cells resting	557	0.799105812220566	8.19227181137521e-4	0.006618251047616603
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	557	0.481446213361107	0.561426472747797	0.762112587612963
KEGG_ALLOGRAFT_REJECTION	557	0.454572446555819	0.594653809141637	0.7830476613834868
REACTOME_SIGNALING_BY_RHO_GTPASES	557	0.48208690698484	0.614286152120432	0.8003890603731071
PID_RAC1_REG_PATHWAY	558	0.633346099834035	0.0921596238803035	0.24272076765545136
REACTOME_TRIGLYCERIDE_BIOSYNTHESIS	558	0.519455377087544	0.423291668951812	0.6480057699993317
SIG_CHEMOTAXIS	558	0.424687127532777	0.773450099282214	0.909172678011845
KEGG_GLYCEROLIPID_METABOLISM	558	0.51049575703439	0.461499224755284	0.6804195678722813
MIPS_MEDIATOR_COMPLEX	559	0.479110846482088	0.57731458037757	0.7724984800709793
MIPS_C_COMPLEX_SPLICEOSOME	560	0.501353713971727	0.491923844535612	0.7078583940382356
SVM T cells CD8	563	0.618257771882154	0.0379607057678035	0.12754087592079774
SVM NK cells resting	563	0.588391388847361	0.109749722652296	0.27210362271379596
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	563	0.574391881808685	0.185240643294818	0.38309613761029465
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	566	0.621897955132023	0.12428315258846	0.29654730103242055
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	566	0.715349589344227	0.0138612764767685	0.060037697510822594
REACTOME_G2_M_CHECKPOINTS	567	0.517122521985393	0.426108626796392	0.6495624224711408
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	568	0.391675348514164	0.851444800215033	0.9488842355579266
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT	573	0.526087244762662	0.385074307445978	0.6151177346144854
DMAP_GMP	574	0.620547640249332	0.241787526249548	0.4578891080950615
REACTOME_AMINO_ACID_AND_OLIGOPEPTIDE_SLC_TRANSPORTERS	574	0.512080170660317	0.451598672976878	0.6716597714217163
BIOCARTA_RHO_PATHWAY	574	0.47918837128541	0.582991962714587	0.7759156583483613
BIOCARTA_INTEGRIN_PATHWAY	575	0.342086782575387	0.941775918872645	0.9808169353571693
REACTOME_TCR_SIGNALING	575	0.649129510885774	0.0562993853870677	0.17304198081827588
REACTOME_GAB1_SIGNALOSOME	575	0.450643548558664	0.688362429161871	0.8523523304834418
DMAP_PRE_BCELL2	577	0.714550853749072	0.0599651477763932	0.1811552153412887
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	578	0.471226465269652	0.629249348613979	0.8122626241534127
REACTOME_PLC_BETA_MEDIATED_EVENTS	579	0.593798532071056	0.16202658033716	0.3548135368398519
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS	579	0.559946675840716	0.137944161116119	0.3178905507772101
REACTOME_IRON_UPTAKE_AND_TRANSPORT	581	0.523419668552148	0.411699806896519	0.6387237517143812
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	582	0.496422715754956	0.516459875588279	0.7300156957037469
PID_RHOA_PATHWAY	583	0.371692382230173	0.917349761885695	0.9734200812193198
MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	583	0.772157564905998	8.99794716656699e-4	0.007135504425840072
MIPS_55S_RIBOSOME_MITOCHONDRIAL	583	0.405285771382894	0.919886746352275	0.9735911270899229
REACTOME_METABOLISM_OF_NUCLEOTIDES	584	0.621804455075497	0.0589258460779174	0.17851551964897167
REACTOME_ION_CHANNEL_TRANSPORT	585	0.746639384920635	0.012946547279393	0.0572806289059723
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	585	0.45662746265694	0.652376880374208	0.8321566711810566
MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	586	0.644053184787294	0.0474985001151094	0.15155956323711683
REACTOME_HEMOSTASIS	587	0.495926447149785	0.560331833992343	0.7611056460462745
BIOCARTA_MET_PATHWAY	587	0.667624154219329	0.0272743465121196	0.09954444234626393
REACTOME_COLLAGEN_FORMATION	587	0.666553169755911	0.0278210876434759	0.10111149993746416
PID_AMB2_NEUTROPHILS_PATHWAY	587	0.433294330390384	0.778181137407707	0.9117526960284759
PID_FGF_PATHWAY	587	0.509373136553369	0.454246267585732	0.672484007674965
KEGG_MELANOMA	587	0.409180474697716	0.893673286172018	0.9649234692234677
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	587	0.582031832413896	0.156719264992666	0.3461453481441625
MIPS_NOP56P_ASSOCIATED_PRE_RRNA_COMPLEX	590	0.41899516495343	0.914358932476531	0.9730006005682672
PID_AR_NONGENOMIC_PATHWAY	591	0.446130952380952	0.691946341810113	0.8538491185837608
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE	591	0.406916741093579	0.806987314359725	0.9288535950234402
PID_RB_1PATHWAY	592	0.572474596533174	0.181697718067272	0.3784552508026839
KEGG_BASAL_TRANSCRIPTION_FACTORS	592	0.393395851940062	0.838658420042574	0.9402215239250687
ST_GA13_PATHWAY	593	0.400238237045861	0.826917562773143	0.9377032032613609
REACTOME_FORMATION_OF_THE_HIV1_EARLY_ELONGATION_COMPLEX	594	0.504299955363785	0.485253134747446	0.7016716714015901
KEGG_BASAL_TRANSCRIPTION_FACTORS	594	0.688498561079686	0.0373786702179552	0.12597779946895213
MIPS_C_COMPLEX_SPLICEOSOME	597	0.594070632898746	0.0820375759075408	0.22263398280154112
DMAP_BCELLA4	598	0.514562302120112	0.432934247638153	0.6562467829624006
SVM Macrophages M0	598	0.374956577837328	0.88166281694470106	0.9604781293685455
REACTOME_COLLAGEN_FORMATION	598	0.766210550956566	0.00322666479015352	0.01891281508793789
PID_INTEGRIN3_PATHWAY	598	0.722048611111111	0.0178694279805469	0.07313919573821567
PID_SYNDECAN_1_PATHWAY	598	0.807974790332986	0.00176641500274924	0.012022557816864525
DMAP_ERY2	599	0.757421774160677	1.7586115018138e-4	0.0017893042497228143
DMAP_GMP	599	0.339121401009202	0.829016887265454	0.9377032032613609
DMAP_MONO1	599	0.728170680036721	4.14426898718555e-5	5.197202444976297e-4
SVM NK cells resting	599	0.515298749190213	0.412366202757799	0.6389898702216756
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	599	0.384438470728793	0.936509529732567	0.9797023641458248
PID_UPA_UPAR_PATHWAY	599	0.449357351992457	0.69793947985717	0.858298436745676
PID_CMYB_PATHWAY	599	0.681564748201439	0.00160048625203595	0.0112668837429613
PID_AR_PATHWAY	600	0.623297067492496	0.0649245634732945	0.1934135662352069
KEGG_FATTY_ACID_METABOLISM	601	0.693381951679317	0.0340152733271962	0.11795971795299388
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	601	0.544268892532419	0.314895969274551	0.541219606155543
REACTOME_MEIOTIC_SYNAPSIS	601	0.56495713740901	0.22677565187643	0.438704108607587
IRIS_Neutrophil-Resting	603	0.905750607955532	8.35593610227515e-38	4.505938543151875e-35
SVM Neutrophils	603	0.979788924656697	2.85657146848992e-11	1.4329359668680831e-9
PID_IL8CXCR2_PATHWAY	603	0.810732360821673	8.81467142870404e-4	0.0070419430635980055
PID_FCER1PATHWAY	603	0.554557682640182	0.228609096620175	0.4404042067781261
PID_RHOA_REG_PATHWAY	603	0.608811475409836	0.103175709147635	0.26151586913213715
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES	603	0.769291846558483	0.00338790745689086	0.019487243692036228
KEGG_LEISHMANIA_INFECTION	603	0.644626247538869	0.0242988061937979	0.09119697034337092
PID_GMCSF_PATHWAY	603	0.461434529128899	0.662502794093664	0.8376427472802069
ST_T_CELL_SIGNAL_TRANSDUCTION	605	0.646218503056508	0.0484409196028918	0.15388374607280944
ST_B_CELL_ANTIGEN_RECEPTOR	605	0.825691295740469	2.73154697183684e-4	0.0025694782236171444
SIG_CD40PATHWAYMAP	605	0.775668701305146	0.00336696337896472	0.01947701827756786
ST_GA13_PATHWAY	605	0.637581893984515	0.0881200518769391	0.23582500235553058
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	605	0.365737289399135	0.935841356919724	0.9797023641458248
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	606	0.596485563611103	0.0171420886373558	0.07083426281757942
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT	606	0.418688296869574	0.784684415849211	0.9163856442808599
KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	606	0.579675643505431	0.240729484359655	0.4562860261544603
KEGG_ARGININE_AND_PROLINE_METABOLISM	606	0.614712240942299	0.099828590480362	0.25634555912635815
REACTOME_PHASE1_FUNCTIONALIZATION_OF_COMPOUNDS	606	0.612914433194362	0.137164068732802	0.3169744471745081
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	606	0.750931862233487	0.00246260094333442	0.01544136696154751
PID_HEDGEHOG_GLIPATHWAY	607	0.497539149888143	0.510591463028114	0.7251733714192009
PID_PS1PATHWAY	607	0.774265692560012	0.0027155772365714	0.01659348470052269
MIPS_39S_RIBOSOMAL_SUBUNIT_MITOCHONDRIAL	609	0.3387380218177	0.970565006370292	0.9847171772063592
PID_IL2_1PATHWAY	610	0.567592592592593	0.20919596508761	0.4120873942410728
REACTOME_PHASE_II_CONJUGATION	611	0.685105567852886	0.0292648581899309	0.10509603593998645
KEGG_GLUTATHIONE_METABOLISM	611	0.40777314055746	0.843269167908333	0.9442913104015858
REACTOME_PI3K_AKT_ACTIVATION	612	0.781555153707052	8.6876929003215e-4	0.00699229611417667
KEGG_P53_SIGNALING_PATHWAY	612	0.565104945657593	0.170970703054651	0.3651324816721606
BIOCARTA_MET_PATHWAY	612	0.579556576875612	0.188061167560334	0.38633136993108613
REACTOME_DOWNSTREAM_TCR_SIGNALING	612	0.707096102350491	0.0258060328387634	0.09564194644881899
REACTOME_GAB1_SIGNALOSOME	612	0.879353260291458	1.22348920084269e-5	1.7593774708117883e-4
REACTOME_RNA_POL_III_TRANSCRIPTION	612	0.50101731923974	0.495870912312572	0.7111659294270066
KEGG_LYSOSOME	613	0.839032141804004	1.61710613416588e-9	4.844580460271949e-8
REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	613	0.719525511216994	0.0251727843989629	0.09378631159103314
REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	613	0.78568236946253	0.00297287462908946	0.01776313178655392
